Date,Open,High,Low,Close,Adj Close,Volume
2013-11-05,108.500000,109.000000,106.500000,106.500000,80.869270,20304000
2013-11-06,106.500000,107.500000,106.500000,107.000000,81.248940,16437000
2013-11-07,107.000000,107.500000,106.000000,107.000000,81.248940,15925000
2013-11-08,105.000000,106.500000,105.000000,106.000000,80.489624,30518000
2013-11-11,105.000000,106.000000,104.500000,104.500000,79.350609,21451000
2013-11-12,106.000000,106.000000,104.500000,105.000000,79.730270,31600000
2013-11-13,105.000000,105.000000,103.000000,103.000000,78.211609,26650000
2013-11-14,104.000000,104.500000,103.500000,103.500000,78.591263,29904000
2013-11-15,103.500000,104.500000,103.500000,104.000000,78.970932,19182000
2013-11-18,104.500000,105.000000,104.000000,104.000000,78.970932,25261000
2013-11-19,104.500000,105.500000,104.000000,105.000000,79.730270,34470000
2013-11-20,104.000000,104.000000,102.500000,103.000000,78.211609,45380000
2013-11-21,102.000000,103.000000,100.500000,101.000000,76.692932,56509000
2013-11-22,100.000000,101.500000,100.000000,100.000000,75.933594,56921000
2013-11-25,101.000000,102.500000,101.000000,101.000000,76.692932,30887000
2013-11-26,102.000000,105.000000,101.500000,103.500000,78.591263,44922000
2013-11-27,105.000000,105.500000,104.500000,105.000000,79.730270,21779000
2013-11-28,105.000000,105.500000,104.500000,105.000000,79.730270,22729000
2013-11-29,104.500000,105.000000,104.000000,105.000000,79.730270,34425000
2013-12-02,105.000000,105.500000,104.000000,104.500000,79.350609,18860000
2013-12-03,104.000000,105.000000,103.500000,104.000000,78.970932,21820000
2013-12-04,103.500000,105.500000,103.500000,105.000000,79.730270,23415000
2013-12-05,105.000000,105.000000,103.500000,104.000000,78.970932,25185000
2013-12-06,103.000000,104.500000,103.000000,103.000000,78.211609,25116000
2013-12-09,104.000000,105.000000,104.000000,105.000000,79.730270,23911000
2013-12-10,104.500000,105.000000,104.000000,104.000000,78.970932,22217000
2013-12-11,103.500000,105.000000,103.500000,105.000000,79.730270,24563000
2013-12-12,104.500000,104.500000,103.000000,103.000000,78.211609,18272000
2013-12-13,102.500000,103.500000,102.500000,102.500000,77.831932,28244000
2013-12-16,102.500000,103.000000,102.000000,102.000000,77.452263,18669000
2013-12-17,103.000000,104.500000,103.000000,103.500000,78.591263,26199000
2013-12-18,102.500000,103.000000,101.000000,101.000000,76.692932,55359000
2013-12-19,102.000000,103.000000,101.500000,102.500000,77.831932,27684000
2013-12-20,101.500000,103.500000,101.500000,102.000000,77.452263,37568000
2013-12-23,103.000000,104.500000,103.000000,104.000000,78.970932,28261000
2013-12-24,104.000000,104.000000,103.000000,103.000000,78.211609,13997000
2013-12-25,102.500000,103.500000,102.500000,103.000000,78.211609,9762000
2013-12-26,103.000000,104.000000,103.000000,104.000000,78.970932,6738000
2013-12-27,103.500000,104.500000,103.000000,104.500000,79.350609,24086000
2013-12-30,104.000000,106.000000,104.000000,106.000000,80.489624,44182000
2013-12-31,105.500000,106.000000,105.000000,105.500000,80.109932,24400000
2014-01-02,105.000000,105.500000,103.500000,104.500000,79.350609,15071000
2014-01-03,103.000000,103.000000,102.000000,102.500000,77.831932,38599000
2014-01-06,102.000000,103.000000,102.000000,102.500000,77.831932,23706000
2014-01-07,102.500000,103.000000,102.000000,102.000000,77.452263,15836000
2014-01-08,103.000000,104.500000,102.500000,104.000000,78.970932,30218000
2014-01-09,102.500000,103.000000,100.500000,101.000000,76.692932,63998000
2014-01-10,102.000000,102.500000,101.500000,102.000000,77.452263,33266000
2014-01-13,103.000000,103.500000,102.500000,103.000000,78.211609,19545000
2014-01-14,102.500000,103.500000,102.000000,103.500000,78.591263,21639000
2014-01-15,104.000000,106.000000,104.000000,105.000000,79.730270,54299000
2014-01-16,106.000000,107.500000,106.000000,107.000000,81.248940,49437000
2014-01-17,108.000000,108.500000,107.000000,107.500000,81.628601,53446000
2014-01-20,107.000000,108.500000,107.000000,107.500000,81.628601,24245000
2014-01-21,108.500000,108.500000,106.000000,106.500000,80.869270,24568000
2014-01-22,106.000000,107.500000,106.000000,107.500000,81.628601,28698000
2014-01-23,108.500000,108.500000,107.500000,107.500000,81.628601,27910000
2014-01-24,107.000000,108.500000,107.000000,108.000000,82.008270,33999000
2014-01-27,106.000000,106.500000,104.000000,105.000000,79.730270,64827000
2014-02-05,102.000000,102.000000,100.500000,100.500000,76.313248,145517000
2014-02-06,101.000000,103.000000,101.000000,102.000000,77.452263,71895000
2014-02-07,103.500000,104.500000,103.000000,104.000000,78.970932,54104000
2014-02-10,104.000000,104.500000,103.000000,103.000000,78.211609,26221000
2014-02-11,104.500000,105.000000,104.000000,104.500000,79.350609,21030000
2014-02-12,105.000000,105.500000,104.500000,105.000000,79.730270,22692000
2014-02-13,105.000000,106.000000,105.000000,105.000000,79.730270,19561000
2014-02-14,106.500000,107.500000,106.500000,107.500000,81.628601,42658000
2014-02-17,108.000000,108.500000,107.500000,108.500000,82.387947,33403000
2014-02-18,108.500000,108.500000,107.500000,108.000000,82.008270,22196000
2014-02-19,108.000000,108.000000,107.000000,108.000000,82.008270,26867000
2014-02-20,106.500000,107.000000,106.000000,106.500000,80.869270,28429000
2014-02-21,107.000000,107.500000,107.000000,107.500000,81.628601,31448000
2014-02-24,107.500000,108.000000,106.000000,107.000000,81.248940,32033000
2014-02-25,107.500000,108.000000,106.500000,108.000000,82.008270,31499000
2014-02-26,107.500000,108.000000,107.000000,107.500000,81.628601,34908000
2014-02-27,107.500000,108.000000,107.500000,108.000000,82.008270,48583000
2014-03-03,108.000000,108.000000,106.500000,108.000000,82.008270,51435000
2014-03-04,108.000000,108.000000,107.500000,107.500000,81.628601,47911000
2014-03-05,108.500000,110.000000,108.500000,110.000000,83.526955,54846000
2014-03-06,110.000000,113.500000,110.000000,113.000000,85.804955,69737000
2014-03-07,114.000000,115.000000,113.500000,114.500000,86.943947,65651000
2014-03-10,114.500000,114.500000,112.500000,113.000000,85.804955,37846000
2014-03-11,113.500000,114.500000,113.500000,114.000000,86.564278,28415000
2014-03-12,112.500000,113.000000,112.000000,113.000000,85.804955,18376000
2014-03-13,116.500000,117.500000,115.500000,116.500000,88.462631,56987000
2014-03-14,115.000000,115.500000,114.000000,115.000000,87.323639,44655000
2014-03-17,114.500000,115.000000,113.000000,114.000000,86.564278,33845000
2014-03-18,114.500000,115.000000,113.500000,114.500000,86.943947,37464000
2014-03-19,114.500000,115.000000,113.500000,114.500000,86.943947,32171000
2014-03-20,113.000000,113.500000,112.000000,112.000000,85.045616,45292000
2014-03-21,114.000000,114.000000,112.000000,112.500000,85.425293,60088000
2014-03-24,111.500000,112.500000,111.500000,112.500000,85.425293,28463000
2014-03-25,111.500000,113.500000,111.500000,113.500000,86.184631,38029000
2014-03-26,115.500000,116.000000,114.500000,115.500000,87.703285,43314000
2014-03-27,114.500000,116.000000,114.000000,116.000000,88.082977,30745000
2014-03-28,116.000000,117.500000,115.500000,117.500000,89.221962,43654000
2014-03-31,118.000000,118.500000,116.500000,118.500000,89.981293,46921000
2014-04-01,119.000000,119.500000,118.500000,119.500000,90.740646,40015000
2014-04-02,120.500000,121.000000,119.000000,120.000000,91.120308,43151000
2014-04-03,118.500000,119.000000,117.500000,118.500000,89.981293,36937000
2014-04-07,117.500000,118.000000,116.500000,117.500000,89.221962,45015000
2014-04-08,117.000000,119.500000,117.000000,119.000000,90.360985,39873000
2014-04-09,119.500000,120.000000,119.000000,119.000000,90.360985,28578000
2014-04-10,119.000000,119.500000,118.500000,119.500000,90.740646,25612000
2014-04-11,118.500000,120.000000,118.000000,120.000000,91.120308,34449000
2014-04-14,120.000000,121.000000,120.000000,120.500000,91.499969,30297000
2014-04-15,121.500000,122.500000,121.000000,122.500000,93.018631,28525000
2014-04-16,121.500000,122.500000,121.000000,121.000000,91.879639,49971000
2014-04-17,120.500000,121.500000,119.000000,120.000000,91.120308,35783000
2014-04-18,122.500000,123.000000,121.000000,123.000000,93.398308,32741000
2014-04-21,122.000000,122.000000,121.000000,121.500000,92.259315,21736000
2014-04-22,121.000000,122.500000,120.500000,121.500000,92.259315,22674000
2014-04-23,123.000000,123.000000,120.500000,121.000000,91.879639,31054000
2014-04-24,121.000000,121.000000,120.000000,121.000000,91.879639,24389000
2014-04-25,121.000000,121.000000,118.000000,118.500000,89.981293,49361000
2014-04-28,118.500000,120.000000,117.500000,119.000000,90.360985,28017000
2014-04-29,120.500000,121.000000,119.000000,120.500000,91.499969,21769000
2014-04-30,120.000000,120.500000,117.000000,118.500000,89.981293,43654000
2014-05-02,119.000000,119.500000,117.000000,118.000000,89.601631,42629000
2014-05-05,117.500000,118.000000,116.000000,117.000000,88.842293,28604000
2014-05-06,117.000000,119.000000,116.500000,118.000000,89.601631,27491000
2014-05-07,118.000000,119.000000,117.500000,118.500000,89.981293,33234000
2014-05-08,119.500000,120.000000,119.000000,119.500000,90.740646,27052000
2014-05-09,120.000000,120.000000,119.000000,120.000000,91.120308,22485000
2014-05-12,119.500000,120.000000,117.500000,118.500000,89.981293,35472000
2014-05-13,120.000000,121.000000,119.500000,120.500000,91.499969,24007000
2014-05-14,121.000000,122.000000,120.500000,122.000000,92.638969,32763000
2014-05-15,121.000000,122.000000,120.500000,122.000000,92.638969,16779000
2014-05-16,122.000000,123.000000,121.000000,122.000000,92.638969,28390000
2014-05-19,122.000000,122.500000,121.000000,121.000000,91.879639,18373000
2014-05-20,122.000000,122.000000,121.000000,121.000000,91.879639,25192000
2014-05-21,122.000000,122.000000,120.500000,120.500000,91.499969,24178000
2014-05-22,121.500000,122.000000,121.000000,122.000000,92.638969,26290000
2014-05-23,121.000000,122.500000,121.000000,122.000000,92.638969,31726000
2014-05-26,123.000000,123.500000,122.000000,123.000000,93.398308,19792000
2014-05-27,122.500000,124.000000,122.500000,123.500000,93.777985,18012000
2014-05-28,124.000000,124.000000,122.500000,124.000000,94.157654,36670000
2014-05-29,123.500000,124.000000,121.500000,122.000000,92.638969,43028000
2014-05-30,122.000000,122.500000,119.500000,119.500000,90.740646,69042000
2014-06-03,120.000000,122.500000,120.000000,122.500000,93.018631,37556000
2014-06-04,123.500000,124.000000,123.000000,123.500000,93.777985,33407000
2014-06-05,123.000000,123.500000,121.500000,123.000000,93.398308,19524000
2014-06-06,123.500000,123.500000,122.000000,122.500000,93.018631,19230000
2014-06-09,122.500000,123.500000,122.500000,123.000000,93.398308,19684000
2014-06-10,123.000000,124.500000,122.500000,124.500000,94.537300,25050000
2014-06-11,124.000000,125.000000,123.500000,125.000000,94.916985,27770000
2014-06-12,124.000000,124.000000,123.000000,123.500000,93.777985,22138000
2014-06-13,123.000000,123.500000,122.500000,123.000000,93.398308,17160000
2014-06-16,122.500000,124.000000,122.500000,124.000000,94.157654,13550000
2014-06-17,124.000000,125.000000,123.000000,125.000000,94.916985,19795000
2014-06-18,125.000000,126.500000,124.000000,125.500000,95.296646,37238000
2014-06-19,124.500000,126.000000,124.500000,126.000000,95.676315,17873000
2014-06-20,126.500000,127.000000,124.000000,124.500000,94.537300,30094000
2014-06-23,125.000000,125.500000,123.000000,123.000000,93.398308,25096000
2014-06-24,123.000000,123.500000,122.000000,123.000000,93.398308,33225000
2014-06-25,123.000000,124.500000,123.000000,123.500000,93.777985,30757000
2014-06-26,124.500000,125.000000,123.500000,124.500000,94.537300,30279000
2014-06-27,125.000000,126.500000,124.000000,125.500000,95.296646,44396000
2014-06-30,126.000000,127.000000,125.000000,126.500000,96.056000,33280000
2014-07-01,126.500000,128.500000,126.000000,128.000000,97.195000,32922000
2014-07-02,129.500000,132.500000,129.000000,132.500000,100.612007,51457000
2014-07-03,131.500000,135.000000,130.500000,134.500000,102.130684,40176000
2014-07-04,133.500000,136.000000,132.000000,135.000000,102.510353,44006000
2014-07-07,134.500000,136.000000,132.500000,136.000000,103.269669,32123000
2014-07-08,135.500000,136.000000,134.000000,134.500000,102.130684,36117000
2014-07-09,133.500000,135.000000,133.500000,134.000000,101.751015,39145000
2014-07-10,134.500000,136.000000,134.500000,134.500000,102.130684,47098000
2014-07-11,136.000000,138.000000,135.500000,136.500000,103.649338,43144000
2014-07-14,134.500000,134.500000,132.500000,132.500000,102.872894,46321000
2014-07-15,133.000000,134.000000,132.500000,133.000000,103.261086,36989000
2014-07-16,133.000000,133.500000,130.000000,130.500000,101.320076,39065000
2014-07-17,125.000000,125.500000,123.000000,124.500000,96.661690,136198000
2014-07-18,121.500000,124.000000,121.500000,123.500000,95.885284,95711000
2014-07-21,124.000000,124.500000,122.500000,123.500000,95.885284,56612000
2014-07-22,123.500000,125.000000,122.500000,124.500000,96.661690,53220000
2014-07-23,124.500000,124.500000,124.500000,124.500000,96.661690,0
