Date,Open,High,Low,Close,Adj Close,Volume
2021-12-20,112.000000,112.000000,112.000000,112.000000,106.345131,0
2021-12-21,112.000000,112.000000,112.000000,112.000000,106.345131,0
2021-12-22,112.000000,112.000000,112.000000,112.000000,106.345131,0
2021-12-23,112.000000,112.000000,112.000000,112.000000,106.345131,0
2021-12-24,112.000000,112.000000,112.000000,112.000000,106.345131,0
2021-12-27,112.000000,112.000000,112.000000,112.000000,106.345131,0
2021-12-28,112.000000,112.000000,112.000000,112.000000,106.345131,0
2021-12-29,112.000000,112.000000,112.000000,112.000000,106.345131,0
2021-12-30,112.000000,112.000000,112.000000,112.000000,106.345131,0
2022-01-04,112.000000,112.000000,112.000000,112.000000,106.345131,0
2022-01-05,112.000000,112.000000,112.000000,112.000000,106.345131,0
2022-01-06,112.000000,112.000000,112.000000,112.000000,106.345131,0
2022-01-07,112.000000,112.000000,112.000000,112.000000,106.345131,0
2022-01-10,112.000000,112.000000,112.000000,112.000000,106.345131,0
2022-01-11,112.000000,112.000000,112.000000,112.000000,106.345131,0
2022-01-12,112.000000,112.000000,112.000000,112.000000,106.345131,0
2022-01-13,112.000000,112.000000,112.000000,112.000000,106.345131,0
2022-01-14,112.000000,112.000000,112.000000,112.000000,106.345131,0
2022-01-17,112.000000,112.000000,112.000000,112.000000,106.345131,0
2022-01-18,112.000000,112.000000,112.000000,112.000000,106.345131,0
2022-01-19,112.000000,112.000000,112.000000,112.000000,106.345131,0
2022-01-20,112.000000,112.000000,112.000000,112.000000,106.345131,0
2022-01-21,112.000000,112.000000,112.000000,112.000000,106.345131,0
2022-01-24,112.000000,112.000000,112.000000,112.000000,106.345131,0
2022-01-25,112.000000,112.000000,112.000000,112.000000,106.345131,0
2022-01-26,125.000000,125.000000,125.000000,125.000000,118.688759,1907400
2022-01-27,125.000000,125.000000,125.000000,125.000000,118.688759,0
2022-01-28,125.000000,125.000000,125.000000,125.000000,118.688759,0
2022-01-31,125.000000,125.000000,125.000000,125.000000,118.688759,0
