Date,Open,High,Low,Close,Adj Close,Volume
2012-12-19,5.229930,5.229930,5.229930,5.229930,5.229930,0
2012-12-20,5.215170,5.215170,5.215170,5.215170,5.215170,0
2012-12-21,5.160800,5.160800,5.160800,5.160800,5.160800,0
2012-12-24,5.173640,5.173640,5.173640,5.173640,5.173640,0
2012-12-27,5.204420,5.204420,5.204420,5.204420,5.204420,0
2012-12-28,5.227620,5.227620,5.227620,5.227620,5.227620,0
2012-12-31,5.231620,5.231620,5.231620,5.231620,5.231620,0
2013-01-02,5.364830,5.364830,5.364830,5.364830,5.364830,0
2013-01-03,5.365390,5.365390,5.365390,5.365390,5.365390,0
2013-01-04,5.337680,5.337680,5.337680,5.337680,5.337680,0
2013-01-07,5.319880,5.319880,5.319880,5.319880,5.319880,0
2013-01-08,5.269790,5.269790,5.269790,5.269790,5.269790,0
2013-01-09,5.289980,5.289980,5.289980,5.289980,5.289980,0
2013-01-10,5.335700,5.335700,5.335700,5.335700,5.335700,0
2013-01-11,5.317910,5.317910,5.317910,5.317910,5.317910,0
2013-01-14,5.339750,5.339750,5.339750,5.339750,5.339750,0
2013-01-15,5.305130,5.305130,5.305130,5.305130,5.305130,0
2013-01-16,5.285060,5.285060,5.285060,5.285060,5.285060,0
2013-01-17,5.267770,5.267770,5.267770,5.267770,5.267770,0
2013-01-18,5.326380,5.326380,5.326380,5.326380,5.326380,0
2013-01-21,5.296530,5.296530,5.296530,5.296530,5.296530,0
2013-01-22,5.325320,5.325320,5.325320,5.325320,5.325320,0
2013-01-23,5.315570,5.315570,5.315570,5.315570,5.315570,0
2013-01-24,5.279100,5.279100,5.279100,5.279100,5.279100,0
2013-01-25,5.230080,5.230080,5.230080,5.230080,5.230080,0
2013-01-28,5.195110,5.195110,5.195110,5.195110,5.195110,0
2013-01-29,5.234570,5.234570,5.234570,5.234570,5.234570,0
2013-01-30,5.267240,5.267240,5.267240,5.267240,5.267240,0
2013-01-31,5.255540,5.255540,5.255540,5.255540,5.255540,0
2013-02-01,5.247170,5.247170,5.247170,5.247170,5.247170,0
2013-02-04,5.260810,5.260810,5.260810,5.260810,5.260810,0
2013-02-05,5.183090,5.183090,5.183090,5.183090,5.183090,0
2013-02-06,5.197070,5.197070,5.197070,5.197070,5.197070,0
2013-02-07,5.181240,5.181240,5.181240,5.181240,5.181240,0
2013-02-08,5.201650,5.201650,5.201650,5.201650,5.201650,0
2013-02-14,5.269550,5.269550,5.269550,5.269550,5.269550,0
2013-02-15,5.284170,5.284170,5.284170,5.284170,5.284170,0
2013-02-18,5.269470,5.269470,5.269470,5.269470,5.269470,0
2013-02-19,5.252330,5.252330,5.252330,5.252330,5.252330,0
2013-02-20,5.334930,5.334930,5.334930,5.334930,5.334930,0
2013-02-21,5.265740,5.265740,5.265740,5.265740,5.265740,0
